Station,Crest Time,Car Initials,Car Number,Cut Record ID,Device Name,Car Weight Avg (lbs),Segment Distance (ft),Segment Grade,Front Velocity (fps),Rear Velocity (fps),Front Free Rolling,Rear Free Rolling,Friction Energy Loss,Kinetic Energy,Potential Energy,Wind Energy,Wind Direction,Wind Gust Velocity (fps),Wind Velocity (fps),Wind Energy Info
TULSA,2021-09-01 14:28:05,NATX,190143,10904084,SWB0914,310000.0,83.29000000000087,-6.003121623252214E-4,14.8054,14.547,TRUE,TRUE,104810.53,1164454.41,-15500.01,86.76347688694176,154,10.0,8.520636857142856,"{""densityOfAir"":0.06974385665529009,""bulkhead"":150,""relativeWindSpeed"":11.997424040998734,""dragCoefficient"":0.0025,""elapsedTime"":5.569}"
TULSA,2021-09-01 14:28:05,NATX,190143,10904084,SWB0920,310000.0,278.27666666666727,0.012050932241927876,15.639,21.51,TRUE,TRUE,370155.3,3783007.41,1060662.98,399.33727550231146,167,10.0,8.660319428571428,"{""densityOfAir"":0.06974397790551463,""bulkhead"":150,""relativeWindSpeed"":15.273884121560311,""dragCoefficient"":0.0025,""elapsedTime"":13.576}"
TULSA,2021-09-01 14:28:05,NATX,190143,10904084,SWB0912,310000.0,76.64999999999964,3.9138943248645194E-4,14.2624,13.9888,TRUE,TRUE,75285.16,2008650.17,9300.0,72.71370937539966,154,10.0,8.520636857142856,"{""densityOfAir"":0.06974392940542483,""bulkhead"":150,""relativeWindSpeed"":11.45138696809271,""dragCoefficient"":0.0025,""elapsedTime"":5.338}"
TULSA,2021-09-01 14:28:05,NATX,190143,10904084,SWB0910,310000.0,113.76000000000022,9.669479606189648E-4,11.6434,11.6202,TRUE,TRUE,81484.11,690147.42,34100.0,6.826419593204276,185,10.0,8.380954285714285,"{""densityOfAir"":0.06986919290984345,""bulkhead"":150,""relativeWindSpeed"":6.315741335456266,""dragCoefficient"":0.0025,""elapsedTime"":9.651}"
TULSA,2021-09-01 14:28:05,NATX,190143,10904084,SWB0911,310000.0,240.84000000000015,-8.719481813653723E-4,11.9291,11.8805,TRUE,TRUE,297754.89,2835969.26,-65100.01,178.16925814962275,154,10.0,8.520636857142856,"{""densityOfAir"":0.06974342015448176,""bulkhead"":150,""relativeWindSpeed"":10.207243778101017,""dragCoefficient"":0.0025,""elapsedTime"":19.104}"
TULSA,2021-09-01 14:28:18,DJTX,475648,10904154,SWB0950,242800.0,98.03999999999905,0.031156547743236996,18.2292,15.95,TRUE,TRUE,39933.91,2582412.38,696914.75,6.663476820341477,167,10.0,8.660319428571428,"{""densityOfAir"":0.06973304113526137,""bulkhead"":165,""relativeWindSpeed"":6.553468305116923,""dragCoefficient"":0.0025,""elapsedTime"":6.943}"
TULSA,2021-09-01 14:28:18,DJTX,475648,10904154,SWB4750,242800.0,86.32000000000153,-0.003707136237257233,13.8889,12.8205,TRUE,TRUE,125583.7,760315.31,-77696.01,12.750815010531664,154,10.0,8.520636857142856,"{""densityOfAir"":0.06974325040416741,""bulkhead"":165,""relativeWindSpeed"":7.843780913939697,""dragCoefficient"":0.0025,""elapsedTime"":6.214}"
TULSA,2021-09-01 14:28:18,DJTX,475648,10904154,SWB4150,242800.0,262.6299999999992,0.012549451974836288,14.9957,22.0,TRUE,TRUE,295820.34,4722570.25,839698.79,326.26383940476836,154,10.0,8.520636857142856,"{""densityOfAir"":0.06974402640560444,""bulkhead"":165,""relativeWindSpeed"":14.707837322708734,""dragCoefficient"":0.0025,""elapsedTime"":12.663}"
TULSA,2021-09-01 14:28:18,DJTX,475648,10904154,SWB4950,242800.0,73.48999999999978,5.442917403738934E-4,13.0792,12.1528,TRUE,TRUE,69279.6,1204336.71,9712.0,5.537389067771734,154,10.0,8.520636857142856,"{""densityOfAir"":0.06974334740434704,""bulkhead"":165,""relativeWindSpeed"":6.748651068923484,""dragCoefficient"":0.0025,""elapsedTime"":5.706}"
TULSA,2021-09-01 14:28:34,ADMX,7065,10904124,SWB2526,260400.0,135.61999999999898,-0.0018433859312785863,10.7034,10.4728,TRUE,TRUE,90999.93,541570.35,-65100.0,3.6979079357037197,185,10.0,8.380954285714285,"{""densityOfAir"":0.06987004318877091,""bulkhead"":165,""relativeWindSpeed"":5.3685518088704915,""dragCoefficient"":0.0025,""elapsedTime"":12.327}"
TULSA,2021-09-01 14:28:34,ADMX,7065,10904124,SWB2130,260400.0,172.54999999999927,0.007787448465414801,11.4155,19.87,TRUE,TRUE,77073.13,4230212.57,328344.6,161.93871694376887,185,10.0,8.380954285714285,"{""densityOfAir"":0.06987065053086197,""bulkhead"":165,""relativeWindSpeed"":13.355651808870494,""dragCoefficient"":0.0025,""elapsedTime"":9.076}"
TULSA,2021-09-01 14:28:34,ADMX,7065,10904124,SWB2140,260400.0,169.07999999999993,0.01383960255500307,17.7846,18.0599,TRUE,TRUE,171953.4,2286022.18,609335.99,118.54399130235896,154,10.0,8.520636857142856,"{""densityOfAir"":0.06973871564576971,""bulkhead"":165,""relativeWindSpeed"":11.733423367174202,""dragCoefficient"":0.0025,""elapsedTime"":9.736}"
TULSA,2021-09-01 14:28:34,ADMX,7065,10904124,SWB0950,260400.0,98.03999999999905,0.031156547743236996,14.1243,15.54,TRUE,TRUE,36373.28,2772500.41,747432.46,12.203789242355686,154,10.0,8.520636857142856,"{""densityOfAir"":0.06973304113526137,""bulkhead"":165,""relativeWindSpeed"":7.097032764760948,""dragCoefficient"":0.0025,""elapsedTime"":6.951}"
TULSA,2021-09-01 14:28:51,AOK,519245,10904174,SWB4150,261000.0,252.6299999999992,0.012549451974836288,16.7625,19.2,FALSE,TRUE,483193.37,9551543.87,1758320.0,135.36281343135747,185,10.0,8.380954285714285,"{""densityOfAir"":0.06986953302141442,""bulkhead"":150,""relativeWindSpeed"":12.795735138663968,""dragCoefficient"":0.0025,""elapsedTime"":9.773}"
TULSA,2021-09-01 14:28:51,AOK,519245,10904174,SWB0950,261000.0,88.03999999999905,0.031156547743236996,16.7144,12.2,TRUE,TRUE,66979.36,7727826.47,1314647.96,0.6456387366092051,185,10.0,8.380954285714285,"{""densityOfAir"":0.06985852798272449,""bulkhead"":150,""relativeWindSpeed"":6.063307704906731,""dragCoefficient"":0.0025,""elapsedTime"":1.236}"
TULSA,2021-09-01 14:28:51,AOK,519245,10904174,SWB4142,261000.0,73.3799999999992,6.813845734526447E-4,11.371,9.87028,TRUE,TRUE,100133.73,1648226.2,26099.99,1.3451252069894846,190,10.0,7.961906571428571,"{""densityOfAir"":0.06986894997300702,""bulkhead"":150,""relativeWindSpeed"":4.958282319661394,""dragCoefficient"":0.0025,""elapsedTime"":7.035}"
TULSA,2021-09-01 14:28:51,AOK,519245,10904174,SWB4144,261000.0,97.58000000000175,-0.00297192047550685,12.1024,10.8225,TRUE,TRUE,202038.44,1191055.43,-151380.0,5.388385762003441,190,10.0,7.961906571428571,"{""densityOfAir"":0.0698688285045888,""bulkhead"":150,""relativeWindSpeed"":6.115055881730769,""dragCoefficient"":0.0025,""elapsedTime"":8.549}"
TULSA,2021-09-01 14:29:30,BNSF,519639,10904184,SWB0950,250000.0,87.95666666666571,0.031156547743236996,17.1065,12.36,TRUE,TRUE,62885.19,7405474.3,1257775.33,0.0067690985509382025,190,10.0,7.961906571428571,"{""densityOfAir"":0.06985852798272449,""bulkhead"":150,""relativeWindSpeed"":6.389735510467765,""dragCoefficient"":0.0025,""elapsedTime"":0.009}"
TULSA,2021-09-01 14:29:30,BNSF,519639,10904184,SWB4144,250000.0,97.58000000000175,-0.00297192047550685,11.5741,10.0748,TRUE,TRUE,224398.27,1027710.09,-145000.0,10.242388160269556,212,10.0,7.6266684,"{""densityOfAir"":0.06974332315430212,""bulkhead"":150,""relativeWindSpeed"":6.434154622713782,""dragCoefficient"":0.0025,""elapsedTime"":9.056}"
TULSA,2021-09-01 14:29:30,BNSF,519639,10904184,SWB4142,250000.0,73.3799999999992,6.813845734526447E-4,10.7825,9.14316,TRUE,TRUE,107290.09,1282886.95,24999.99,2.5012555419284674,212,10.0,7.6266684,"{""densityOfAir"":0.06974344440452668,""bulkhead"":150,""relativeWindSpeed"":5.060957522875142,""dragCoefficient"":0.0025,""elapsedTime"":7.538}"
TULSA,2021-09-01 14:29:30,BNSF,519639,10904184,SWB4150,250000.0,252.54666666666586,0.012549451974836288,16.8593,19.26,FALSE,TRUE,498198.65,8928925.01,1683839.7,243.41920387242186,212,10.0,7.6266684,"{""densityOfAir"":0.06974402640560444,""bulkhead"":150,""relativeWindSpeed"":14.26939100042375,""dragCoefficient"":0.0025,""elapsedTime"":9.802}"
TULSA,2021-09-01 14:30:07,CRGX,19221,10904144,SWB4150,284900.0,279.2133333333325,0.012549451974836288,13.8559,21.36,TRUE,TRUE,356389.57,5283356.88,1027803.44,463.2078624151713,212,10.0,7.6266684,"{""densityOfAir"":0.06974402640560444,""bulkhead"":150,""relativeWindSpeed"":15.558291000423749,""dragCoefficient"":0.0025,""elapsedTime"":13.859}"
TULSA,2021-09-01 14:30:07,CRGX,19221,10904144,SWB0950,284900.0,114.62333333333238,0.031156547743236996,16.8593,16.34,TRUE,TRUE,52939.64,2776881.39,983986.23,9.692376758981379,212,10.0,7.6266684,"{""densityOfAir"":0.06973304113526137,""bulkhead"":150,""relativeWindSpeed"":6.728598371913276,""dragCoefficient"":0.0025,""elapsedTime"":8.422}"
TULSA,2021-09-01 14:30:07,CRGX,19221,10904144,SWB4546,284900.0,137.26000000000022,-0.001675652047209805,11.7371,11.7371,TRUE,TRUE,126152.37,761865.88,-65527.01,48.25960821084793,214,10.0,7.2634937142857146,"{""densityOfAir"":0.06974346865457158,""bulkhead"":150,""relativeWindSpeed"":8.641340650325319,""dragCoefficient"":0.0025,""elapsedTime"":11.248}"
TULSA,2021-09-01 14:30:20,CBFX,354107,10904194,SWB0950,298000.0,97.6233333333324,0.031156547743236996,16.3858,13.5,TRUE,TRUE,84721.66,7875816.06,1701975.91,4.955016622145505,212,10.0,7.6266684,"{""densityOfAir"":0.06973304113526137,""bulkhead"":165,""relativeWindSpeed"":6.908598371913276,""dragCoefficient"":0.0025,""elapsedTime"":3.475}"
TULSA,2021-09-01 14:30:20,CBFX,354107,10904194,SWB4750,298000.0,86.32000000000153,-0.003707136237257233,11.9291,10.5105,TRUE,TRUE,255133.99,1310808.09,-190720.01,79.99153921648356,240,10.0,6.704763428571428,"{""densityOfAir"":0.06974325040416741,""bulkhead"":165,""relativeWindSpeed"":9.671138436767285,""dragCoefficient"":0.0025,""elapsedTime"":7.688}"
TULSA,2021-09-01 14:30:20,CBFX,354107,10904194,SWB4150,298000.0,262.21333333333257,0.012549451974836288,17.0565,19.58,TRUE,TRUE,571120.9,1.101587756E7,2058970.41,363.38348601236055,214,10.0,7.2634937142857146,"{""densityOfAir"":0.06974402640560444,""bulkhead"":165,""relativeWindSpeed"":14.890790650325318,""dragCoefficient"":0.0025,""elapsedTime"":11.118}"
TULSA,2021-09-01 14:30:20,CBFX,354107,10904194,SWB4748,298000.0,83.42999999999847,-2.3972192256960538E-4,10.8426,9.92063,TRUE,TRUE,89245.25,1661891.8,-11920.0,61.21034996098291,240,10.0,6.704763428571428,"{""densityOfAir"":0.0697432019040776,""bulkhead"":165,""relativeWindSpeed"":8.727253436767285,""dragCoefficient"":0.0025,""elapsedTime"":8.21}"
TULSA,2021-09-01 14:30:51,BNSF,450109,10904134,SWB4748,312000.0,83.42999999999847,-2.3972192256960538E-4,10.7034,9.57854,TRUE,TRUE,93707.13,1674160.89,-12480.0,7.477743674385524,189,10.0,6.425398285714286,"{""densityOfAir"":0.0697432019040776,""bulkhead"":165,""relativeWindSpeed"":5.880871375604593,""dragCoefficient"":0.0025,""elapsedTime"":8.373}"
TULSA,2021-09-01 14:30:51,BNSF,450109,10904134,SWB0950,312000.0,98.03999999999905,0.031156547743236996,16.3399,13.26,TRUE,TRUE,89054.75,8438807.47,1791082.39,10.499858580236301,240,10.0,6.704763428571428,"{""densityOfAir"":0.06973304113526137,""bulkhead"":165,""relativeWindSpeed"":8.736117228073791,""dragCoefficient"":0.0025,""elapsedTime"":1.87}"
TULSA,2021-09-01 14:30:51,BNSF,450109,10904134,SWB4150,312000.0,262.6299999999992,0.012549451974836288,16.9574,19.48,TRUE,TRUE,598404.64,1.131266376E7,2158039.72,624.5466953969625,240,10.0,6.704763428571428,"{""densityOfAir"":0.06974402640560444,""bulkhead"":165,""relativeWindSpeed"":16.686350555477606,""dragCoefficient"":0.0025,""elapsedTime"":10.898}"
TULSA,2021-09-01 14:30:51,BNSF,450109,10904134,SWB4750,312000.0,86.32000000000153,-0.003707136237257233,11.7845,10.4167,TRUE,TRUE,267120.1,1339650.13,-199680.01,14.042520979730584,189,10.0,6.425398285714286,"{""densityOfAir"":0.06974325040416741,""bulkhead"":165,""relativeWindSpeed"":6.924951375604592,""dragCoefficient"":0.0025,""elapsedTime"":7.792}"
TULSA,2021-09-01 15:32:13,DODX,42302,10904204,SWB4750,94800.0,86.32000000000153,-0.003707136237257233,22.6098,15.1123,FALSE,TRUE,300947.2,1855393.09,-151680.01,7.454455200995771,147,12.0,9.149208428571429,"{""densityOfAir"":0.06974325040416741,""bulkhead"":40,""relativeWindSpeed"":9.550088811988136,""dragCoefficient"":0.003,""elapsedTime"":5.54}"
TULSA,2021-09-01 15:32:13,DODX,42302,10904204,SWB0950,94800.0,79.78999999999905,0.031156547743236996,12.7365,3.41,FALSE,FALSE,77453.52,1.418622161E7,1056173.1,(null),159,12.0,9.568256142857143,
TULSA,2021-09-01 15:32:13,DODX,42302,10904204,SWB4950,94800.0,73.48999999999978,5.442917403738934E-4,20.9832,14.6566,FALSE,TRUE,159273.1,2582378.42,18960.0,4.62580411786098,147,12.0,9.149208428571429,"{""densityOfAir"":0.06974334740434704,""bulkhead"":40,""relativeWindSpeed"":8.888007992003818,""dragCoefficient"":0.003,""elapsedTime"":4.895}"
TULSA,2021-09-01 15:32:13,DODX,42302,10904204,SWB4150,94800.0,244.3799999999992,0.012549451974836288,22.5225,24.36,FALSE,TRUE,654037.86,1.385935502E7,1561453.47,(null),147,12.0,9.149208428571429,
TULSA,2021-09-01 15:34:56,DODX,42428,10904304,SWB4950,94666.0,73.48999999999978,5.442917403738934E-4,15.8946,13.209,TRUE,TRUE,97753.11,1478442.62,11360.0,9.675712682595462,122,12.0,7.961906571428571,"{""densityOfAir"":0.06974334740434704,""bulkhead"":40,""relativeWindSpeed"":9.451955135933524,""dragCoefficient"":0.003,""elapsedTime"":5.394}"
TULSA,2021-09-01 15:34:56,DODX,42428,10904304,SWB0950,94666.0,77.78999999999905,0.031156547743236996,18.6368,7.72,FALSE,TRUE,45552.11,6038804.56,612827.97,(null),153,12.0,8.101589142857142,
TULSA,2021-09-01 15:34:56,DODX,42428,10904304,SWB4150,94666.0,242.3799999999992,0.012549451974836288,20.2546,21.35,FALSE,TRUE,391872.65,7063791.6,930444.22,45.52305043413099,122,12.0,7.961906571428571,"{""densityOfAir"":0.06974402640560444,""bulkhead"":40,""relativeWindSpeed"":17.870439305729455,""dragCoefficient"":0.003,""elapsedTime"":2.523}"
TULSA,2021-09-01 15:34:56,DODX,42428,10904304,SWB4750,94666.0,86.32000000000153,-0.003707136237257233,17.9487,13.8889,FALSE,TRUE,181067.86,1061819.34,-90880.01,18.404807406412353,122,12.0,7.961906571428571,"{""densityOfAir"":0.06974325040416741,""bulkhead"":40,""relativeWindSpeed"":10.777623188232152,""dragCoefficient"":0.003,""elapsedTime"":5.934}"
TULSA,2021-09-01 15:36:20,DODX,42036,10904214,SWB4750,98000.0,86.32000000000153,-0.003707136237257233,18.2292,13.922,FALSE,TRUE,187377.3,1048537.05,-94080.01,9.98481567492713,144,12.0,7.822223999999999,"{""densityOfAir"":0.06974325040416741,""bulkhead"":40,""relativeWindSpeed"":9.644558469137868,""dragCoefficient"":0.003,""elapsedTime"":5.915}"
TULSA,2021-09-01 15:36:20,DODX,42036,10904214,SWB0950,98000.0,79.78999999999905,0.031156547743236996,18.5185,7.82,FALSE,TRUE,48340.64,6192916.41,655094.71,(null),136,12.0,7.961906571428571,
TULSA,2021-09-01 15:36:20,DODX,42036,10904214,SWB4950,98000.0,73.48999999999978,5.442917403738934E-4,15.7658,13.1976,TRUE,TRUE,100991.01,1430007.3,11760.0,5.245472533874849,144,12.0,7.822223999999999,"{""densityOfAir"":0.06974334740434704,""bulkhead"":40,""relativeWindSpeed"":8.517034263470311,""dragCoefficient"":0.003,""elapsedTime"":5.353}"
TULSA,2021-09-01 15:36:20,DODX,42036,10904214,SWB4150,98000.0,244.3799999999992,0.012549451974836288,20.6125,21.27,FALSE,TRUE,408734.18,7078842.42,968496.45,32.33651712661988,144,12.0,7.822223999999999,"{""densityOfAir"":0.06974402640560444,""bulkhead"":40,""relativeWindSpeed"":16.387011561923224,""dragCoefficient"":0.003,""elapsedTime"":2.693}"
TULSA,2021-09-01 15:37:38,DTTX,725237,10904224,SWB0950,75000.0,80.28999999999905,0.031156547743236996,20.4573,9.04,FALSE,TRUE,30514.44,2503199.01,336870.8,(null),158,12.0,7.2634937142857146,
TULSA,2021-09-01 15:37:38,DTTX,725237,10904224,SWB4344,75000.0,86.20999999999913,6.959749449013576E-4,16.8651,15.1921,TRUE,TRUE,39026.56,1530095.15,8999.99,36.39555947737412,161,12.0,7.333335,"{""densityOfAir"":0.06974346865457158,""bulkhead"":100,""relativeWindSpeed"":10.816191520308404,""dragCoefficient"":0.003,""elapsedTime"":5.521}"
TULSA,2021-09-01 15:37:38,DTTX,725237,10904224,SWB4150,75000.0,244.8799999999992,0.012549451974836288,21.4646,22.29,FALSE,TRUE,257455.98,3797445.97,494805.6,186.9361401645564,158,12.0,7.2634937142857146,"{""densityOfAir"":0.06974402640560444,""bulkhead"":100,""relativeWindSpeed"":17.17561733647318,""dragCoefficient"":0.003,""elapsedTime"":5.355}"
TULSA,2021-09-01 15:37:38,DTTX,725237,10904224,SWB4144,75000.0,97.58000000000175,-0.00297192047550685,18.6404,16.0529,TRUE,TRUE,119642.81,686119.17,-43500.0,53.31971913662417,161,12.0,7.333335,"{""densityOfAir"":0.06974332315430212,""bulkhead"":100,""relativeWindSpeed"":11.727976220184825,""dragCoefficient"":0.003,""elapsedTime"":5.951}"
TULSA,2021-09-01 15:38:41,PBFX,649098,10904244,SWB4150,259900.0,262.6299999999992,0.012549451974836288,14.547,21.11,TRUE,TRUE,306567.87,4654913.74,898837.38,322.1417828390708,162,12.0,7.1866683,"{""densityOfAir"":0.06974402640560444,""bulkhead"":150,""relativeWindSpeed"":14.477576801106446,""dragCoefficient"":0.0025,""elapsedTime"":13.457}"
TULSA,2021-09-01 15:38:41,PBFX,649098,10904244,SWB4344,259900.0,86.20999999999913,6.959749449013576E-4,11.3049,10.9649,TRUE,TRUE,42865.68,1541599.28,15593.99,7.429217066308501,162,12.0,7.1866683,"{""densityOfAir"":0.06974346865457158,""bulkhead"":150,""relativeWindSpeed"":6.401863451183565,""dragCoefficient"":0.0025,""elapsedTime"":7.706}"
TULSA,2021-09-01 15:38:41,PBFX,649098,10904244,SWB4144,259900.0,97.58000000000175,-0.00297192047550685,11.5971,11.3049,TRUE,TRUE,132825.45,659231.15,-75371.0,14.267452734785897,162,12.0,7.1866683,"{""densityOfAir"":0.06974332315430212,""bulkhead"":150,""relativeWindSpeed"":7.282867689902237,""dragCoefficient"":0.0025,""elapsedTime"":8.299}"
TULSA,2021-09-01 15:38:41,PBFX,649098,10904244,SWB0950,259900.0,98.03999999999905,0.031156547743236996,16.6667,15.8,TRUE,TRUE,41392.27,2775308.84,745997.29,15.57087687650364,161,12.0,7.333335,"{""densityOfAir"":0.06973304113526137,""bulkhead"":150,""relativeWindSpeed"":7.55916349648944,""dragCoefficient"":0.0025,""elapsedTime"":6.932}"
TULSA,2021-09-01 15:38:59,TILX,250548,10904234,SWB0950,258300.0,98.03999999999905,0.031156547743236996,16.2037,15.54,TRUE,TRUE,41143.43,2735204.4,741404.78,14.119645037106531,161,12.0,7.333335,"{""densityOfAir"":0.06973304113526137,""bulkhead"":150,""relativeWindSpeed"":7.384163496489439,""dragCoefficient"":0.0025,""elapsedTime"":6.919}"
TULSA,2021-09-01 15:38:59,TILX,250548,10904234,SWB4150,258300.0,262.6299999999992,0.012549451974836288,14.0562,20.8,TRUE,TRUE,304733.97,4453811.4,893303.94,297.1869047351091,162,12.0,7.1866683,"{""densityOfAir"":0.06974402640560444,""bulkhead"":150,""relativeWindSpeed"":14.118276801106445,""dragCoefficient"":0.0025,""elapsedTime"":13.576}"
TULSA,2021-09-01 15:38:59,TILX,250548,10904234,SWB4546,258300.0,137.26000000000022,-0.001675652047209805,10.9856,10.9649,TRUE,TRUE,115437.1,614442.7,-59409.01,12.428746253401917,174,11.0,7.333335,"{""densityOfAir"":0.06974346865457158,""bulkhead"":150,""relativeWindSpeed"":6.623561524218044,""dragCoefficient"":0.0025,""elapsedTime"":12.033}"
TULSA,2021-09-01 15:39:16,IBPX,25039,10904254,SWB4150,208700.0,263.3799999999992,0.012549451974836288,14.6199,20.15,TRUE,TRUE,248591.06,3596428.24,723175.67,257.69882311855116,174,11.0,7.333335,"{""densityOfAir"":0.06974402640560444,""bulkhead"":150,""relativeWindSpeed"":13.604011524218043,""dragCoefficient"":0.0025,""elapsedTime"":13.763}"
TULSA,2021-09-01 15:39:16,IBPX,25039,10904254,SWB0950,208700.0,98.78999999999905,0.031156547743236996,16.572,15.87,TRUE,TRUE,33684.91,2131407.91,604543.89,14.46061000021437,162,12.0,7.1866683,"{""densityOfAir"":0.06973304113526137,""bulkhead"":150,""relativeWindSpeed"":7.39647552145625,""dragCoefficient"":0.0025,""elapsedTime"":6.961}"
TULSA,2021-09-01 15:39:16,IBPX,25039,10904254,SWB4344,208700.0,86.20999999999913,6.959749449013576E-4,9.53159,9.95449,TRUE,TRUE,35466.82,956191.84,12521.99,2.0305857005758314,174,11.0,7.333335,"{""densityOfAir"":0.06974346865457158,""bulkhead"":150,""relativeWindSpeed"":4.969852326227132,""dragCoefficient"":0.0025,""elapsedTime"":8.442}"
TULSA,2021-09-01 15:39:16,IBPX,25039,10904254,SWB4144,208700.0,97.58000000000175,-0.00297192047550685,10.7428,9.97151,TRUE,TRUE,107419.5,455309.71,-60523.0,5.39254495114828,174,11.0,7.333335,"{""densityOfAir"":0.06974332315430212,""bulkhead"":150,""relativeWindSpeed"":5.878334748700878,""dragCoefficient"":0.0025,""elapsedTime"":9.212}"
TULSA,2021-09-01 15:39:34,SHPX,208794,10904264,SWB4344,251100.0,86.20999999999913,6.959749449013576E-4,10.8628,10.7428,TRUE,TRUE,41594.0,1437517.57,15065.99,6.927313005548442,195,11.0,7.193652428571429,"{""densityOfAir"":0.06986897426669066,""bulkhead"":150,""relativeWindSpeed"":6.262244229599962,""dragCoefficient"":0.0025,""elapsedTime"":7.755}"
TULSA,2021-09-01 15:39:34,SHPX,208794,10904264,SWB4144,251100.0,97.58000000000175,-0.00297192047550685,11.5512,11.1111,TRUE,TRUE,128458.81,628679.94,-72819.0,13.559284511280707,195,11.0,7.193652428571429,"{""densityOfAir"":0.0698688285045888,""bulkhead"":150,""relativeWindSpeed"":7.164602863609874,""dragCoefficient"":0.0025,""elapsedTime"":8.402}"
TULSA,2021-09-01 15:39:34,SHPX,208794,10904264,SWB0950,251100.0,97.45666666666571,0.031156547743236996,17.0068,15.8,TRUE,TRUE,39785.48,2663841.34,715584.84,10.24518719181923,174,11.0,7.333335,"{""densityOfAir"":0.06973304113526137,""bulkhead"":150,""relativeWindSpeed"":7.054717418524233,""dragCoefficient"":0.0025,""elapsedTime"":6.93}"
TULSA,2021-09-01 15:39:34,SHPX,208794,10904264,SWB4150,251100.0,262.0466666666658,0.012549451974836288,14.5833,20.87,TRUE,TRUE,295822.92,4630663.42,867085.68,302.609071141468,174,11.0,7.333335,"{""densityOfAir"":0.06974402640560444,""bulkhead"":150,""relativeWindSpeed"":14.328061524218045,""dragCoefficient"":0.0025,""elapsedTime"":13.408}"
TULSA,2021-09-01 15:39:52,GATX,213951,10904284,SWB2140,104000.0,169.07999999999993,0.01383960255500307,18.1724,18.8172,TRUE,TRUE,198719.02,2262589.8,486719.99,215.35498401025654,195,11.0,7.193652428571429,"{""densityOfAir"":0.06986421270469677,""bulkhead"":170,""relativeWindSpeed"":13.180770900934203,""dragCoefficient"":0.003,""elapsedTime"":9.298}"
TULSA,2021-09-01 15:39:52,GATX,213951,10904284,SWB0950,104000.0,108.45666666666571,0.031156547743236996,16.1588,14.24,TRUE,TRUE,46801.47,2679117.31,673259.82,8.10857292358263,174,11.0,7.333335,"{""densityOfAir"":0.06973304113526137,""bulkhead"":170,""relativeWindSpeed"":7.274717418524234,""dragCoefficient"":0.003,""elapsedTime"":3.529}"
TULSA,2021-09-01 15:39:52,GATX,213951,10904284,SWB2130,104000.0,182.96666666666593,0.007787448465414801,15.473,20.1,TRUE,TRUE,93627.3,3712798.52,283066.31,226.25594258308647,195,11.0,7.193652428571429,"{""densityOfAir"":0.06987065053086197,""bulkhead"":170,""relativeWindSpeed"":14.554585114232939,""dragCoefficient"":0.003,""elapsedTime"":6.881}"
TULSA,2021-09-01 15:39:52,GATX,213951,10904284,SWB2728,104000.0,85.6200000000008,-0.002102312543798902,11.7371,10.7428,TRUE,TRUE,89055.93,1202546.0,-37440.01,13.595990018344818,207,11.0,6.8444460000000005,"{""densityOfAir"":0.06986987313298543,""bulkhead"":170,""relativeWindSpeed"":6.744146143984347,""dragCoefficient"":0.003,""elapsedTime"":7.636}"
TULSA,2021-09-01 15:39:52,GATX,213951,10904284,SWB2730,104000.0,96.64999999999964,-0.001448525607863289,12.6263,11.7608,TRUE,TRUE,106095.61,570255.11,-29120.0,26.646863534807895,207,11.0,6.8444460000000005,"{""densityOfAir"":0.06987031041929098,""bulkhead"":170,""relativeWindSpeed"":7.843739697668901,""dragCoefficient"":0.003,""elapsedTime"":7.984}"
TULSA,2021-09-01 15:40:21,RBOX,34875,10904274,SWB0950,62100.0,102.95666666666571,0.031156547743236996,22.942,15.2,TRUE,TRUE,18721.84,593168.25,188989.74,7.028569367188302,195,11.0,7.193652428571429,"{""densityOfAir"":0.06985852798272449,""bulkhead"":150,""relativeWindSpeed"":6.1319599009656605,""dragCoefficient"":0.003,""elapsedTime"":7.859}"
TULSA,2021-09-01 15:40:21,RBOX,34875,10904274,SWB4144,62100.0,97.58000000000175,-0.00297192047550685,19.0797,18.2208,TRUE,TRUE,58348.86,384189.4,-18009.0,169.81967721196506,207,11.0,6.8444460000000005,"{""densityOfAir"":0.0698688285045888,""bulkhead"":150,""relativeWindSpeed"":14.69894136668282,""dragCoefficient"":0.003,""elapsedTime"":5.158}"
TULSA,2021-09-01 15:40:21,RBOX,34875,10904274,SWB4150,62100.0,267.5466666666658,0.012549451974836288,21.3033,25.35,TRUE,TRUE,127705.03,1744393.83,217513.39,1076.6874726461206,207,11.0,6.8444460000000005,"{""densityOfAir"":0.06986953302141442,""bulkhead"":150,""relativeWindSpeed"":20.18500799474314,""dragCoefficient"":0.003,""elapsedTime"":11.031}"
TULSA,2021-09-01 15:40:21,RBOX,34875,10904274,SWB4344,62100.0,86.20999999999913,6.959749449013576E-4,18.5792,18.1044,TRUE,TRUE,19647.52,1001600.67,3725.99,134.95476730835804,207,11.0,6.8444460000000005,"{""densityOfAir"":0.06986897426669066,""bulkhead"":150,""relativeWindSpeed"":14.121148115672618,""dragCoefficient"":0.003,""elapsedTime"":4.687}"
