Station,Crest Time,Car Initials,Car Number,Cut Record ID,Car Record ID,Retarder Name,Exit Speed Adjust (Operator Influence),Ret Max Clamp If Used (0 = not used) (fps),Ret Min Clamp If Used (0 = not used) (fps),Entering Speed Predicted (fps),Entering Speed Actual (fps),Entering TimeStamp Actual,Exiting Speed Predicted (fps),Exiting Speed Actual (fps),Exiting TimeStamp Actual,Requested Exit Speed (fps),Predicted Exit Speed (fps),Actual Exit Speed (fps)
TULSA,2021-09-01 15:57:30,BNGX,30307,10904422,1934357,RTM0950,0.0,0.0,0.0,13.413377536605502,13.02,2021-09-01 15:57:55,0.0,16.53,2021-09-01 15:58:13,15.3,15.305532737998677,16.14
TULSA,2021-09-01 15:58:03,BNGX,32075,10904442,1934362,RTG4150,0.0,0.0,0.0,19.802668136083323,20.42,2021-09-01 15:58:46,0.0,11.58,2021-09-01 15:58:57,11.14,11.142772702779126,11.52
TULSA,2021-09-01 15:58:03,BNGX,32075,10904442,1934362,RTM0950,0.0,0.0,0.0,13.816189465601092,15.62,2021-09-01 15:58:19,0.0,16.83,2021-09-01 15:58:33,15.84,15.845572723760206,16.44
TULSA,2021-09-01 15:58:20,TILX,727183,10904412,1934356,RTG0920,0.0,0.0,0.0,19.6321301121971,19.95,2021-09-01 15:59:04,0.0,13.27,2021-09-01 15:59:14,11.91,11.917564692242404,13.26
TULSA,2021-09-01 15:58:20,TILX,727183,10904412,1934356,RTM0950,0.0,0.0,0.0,13.660314589737004,15.35,2021-09-01 15:58:37,0.0,17.0,2021-09-01 15:58:50,16.38,16.38114330806993,17.19
TULSA,2021-09-01 15:58:38,BNGX,31158,10904402,1934355,RTM0950,0.0,0.0,0.0,13.71575545890636,15.46,2021-09-01 15:58:55,0.0,17.3,2021-09-01 15:59:08,16.18,16.183688023008205,16.71
TULSA,2021-09-01 15:58:38,BNGX,31158,10904402,1934355,RTG4150,0.0,0.0,0.0,20.050504473031914,20.62,2021-09-01 15:59:21,0.0,12.12,2021-09-01 15:59:32,11.92,11.92097759100378,12.13
TULSA,2021-09-01 15:58:57,BNGX,30515,10904432,1934359,RTG2130,0.0,0.0,0.0,18.260428154318262,19.18,2021-09-01 15:59:59,0.0,11.63,2021-09-01 16:00:18,11.5,11.507281976177342,11.66
TULSA,2021-09-01 15:58:57,BNGX,30515,10904432,1934359,RTM0950,0.0,0.0,0.0,13.495000123470492,10.31,2021-09-01 15:59:25,0.0,17.29,2021-09-01 15:59:47,15.97,15.978128023650381,16.97
TULSA,2021-09-01 15:59:51,FURX,850911,10904462,1934366,RTM0950,0.0,0.0,0.0,13.633849477160764,13.11,2021-09-01 16:00:13,0.0,16.36,2021-09-01 16:00:31,15.47,15.47188102606383,16.2
TULSA,2021-09-01 15:59:51,FURX,850911,10904462,1934366,RTG2130,0.0,0.0,0.0,20.13599044199272,19.53,2021-09-01 16:00:46,0.0,12.25,2021-09-01 16:01:01,11.65,11.652350354662886,12.27
TULSA,2021-09-01 16:06:28,TCBX,231281,10904472,1934368,RTM0950,0.0,0.0,0.0,13.877074803258022,15.64,2021-09-01 16:06:45,0.0,18.38,2021-09-01 16:06:57,17.11,17.11226402999176,17.65
TULSA,2021-09-01 16:06:28,TCBX,231281,10904472,1934368,RTG4150,0.0,0.0,0.0,20.540474659935505,21.29,2021-09-01 16:07:10,0.0,12.98,2021-09-01 16:07:20,12.57,12.570366107208063,13.0
TULSA,2021-09-01 16:06:43,PBFX,645066,10904482,1934369,RTG4150,0.0,0.0,0.0,20.57424942417599,19.55,2021-09-01 16:07:31,0.0,11.53,2021-09-01 16:07:46,11.24,11.241444753761382,9.61
TULSA,2021-09-01 16:06:43,PBFX,645066,10904482,1934369,RTM0950,0.0,0.0,0.0,13.759546040690864,13.33,2021-09-01 16:07:03,0.0,17.44,2021-09-01 16:07:20,16.53,16.532226500972044,17.31
TULSA,2021-09-01 16:07:17,TBOX,664361,10904492,1934371,RTG0920,0.0,0.0,0.0,21.060537097497967,19.4,2021-09-01 16:08:08,0.0,12.39,2021-09-01 16:08:23,11.92,11.92708555388204,12.29
TULSA,2021-09-01 16:07:17,TBOX,664361,10904492,1934371,RTM0950,0.0,0.0,0.0,13.5061525986185,12.79,2021-09-01 16:07:40,0.0,17.84,2021-09-01 16:07:57,16.85,16.85410668553479,17.16
TULSA,2021-09-01 16:07:57,CRGX,29867,10904502,1934373,RTG2130,0.0,0.0,0.0,20.43967785787826,20.9,2021-09-01 16:08:44,0.0,12.48,2021-09-01 16:08:54,12.44,12.447757128968643,12.5
TULSA,2021-09-01 16:07:57,CRGX,29867,10904502,1934373,RTM0950,0.0,0.0,0.0,13.895706606191979,16.03,2021-09-01 16:08:13,0.0,16.85,2021-09-01 16:08:26,15.57,15.57884934271741,16.11
TULSA,2021-09-01 16:08:13,GATX,206311,10904692,1934406,RTM0950,0.0,0.0,0.0,13.824950887292891,15.86,2021-09-01 16:08:29,0.0,17.41,2021-09-01 16:08:43,15.85,15.859224531302011,16.75
TULSA,2021-09-01 16:08:13,GATX,206311,10904692,1934406,RTG3140,0.0,0.0,0.0,19.73127870128109,21.57,2021-09-01 16:09:00,0.0,13.36,2021-09-01 16:09:10,13.24,13.241222965791295,13.53
TULSA,2021-09-01 16:08:31,WAGX,6048,10904512,1934374,RTG3140,0.0,0.0,0.0,22.790288008950554,22.74,2021-09-01 16:09:14,0.0,16.76,2021-09-01 16:09:22,16.12,16.125716404916936,16.86
TULSA,2021-09-01 16:08:31,WAGX,6048,10904512,1934374,RTM0950,0.0,0.0,0.0,14.035321034971693,15.5,2021-09-01 16:08:47,0.0,19.26,2021-09-01 16:08:58,18.15,18.1579887657376,19.11
TULSA,2021-09-01 16:08:45,GATX,209891,10904522,1934375,RTG4150,0.0,0.0,0.0,19.592966678120266,21.04,2021-09-01 16:09:27,0.0,12.66,2021-09-01 16:09:37,11.57,11.578006434626635,12.69
TULSA,2021-09-01 16:08:45,GATX,209891,10904522,1934375,RTM0950,0.0,0.0,0.0,14.443664981927787,15.71,2021-09-01 16:09:01,0.0,17.51,2021-09-01 16:09:13,16.25,16.2564777148813,17.12
TULSA,2021-09-01 16:12:20,PPAX,6133,10904532,1934376,RTG3140,0.0,0.0,0.0,20.457803527797925,20.23,2021-09-01 16:13:23,0.0,14.89,2021-09-01 16:13:43,14.79,14.79785330568231,14.64
TULSA,2021-09-01 16:12:20,PPAX,6133,10904532,1934376,RTM0950,0.0,0.0,0.0,13.968814441462094,8.34,2021-09-01 16:12:50,0.0,19.93,2021-09-01 16:13:15,18.56,18.567790050977308,19.44
TULSA,2021-09-01 16:13:31,NATX,310086,10904552,1934382,RTM0950,0.0,0.0,0.0,13.139691303820783,14.96,2021-09-01 16:13:48,0.0,17.72,2021-09-01 16:14:01,16.89,16.89448351522637,17.22
TULSA,2021-09-01 16:13:31,NATX,310086,10904552,1934382,RTG2130,0.0,0.0,0.0,19.596736701863392,21.07,2021-09-01 16:14:18,0.0,14.08,2021-09-01 16:14:28,13.68,13.68599323807527,14.03
TULSA,2021-09-01 16:13:50,UCRY,873019,10904572,1934384,RTM0950,0.0,0.0,0.0,12.46239812578764,14.97,2021-09-01 16:14:08,0.0,15.88,2021-09-01 16:14:22,15.17,15.173216649710222,15.4
TULSA,2021-09-01 16:13:50,UCRY,873019,10904572,1934384,RTG2130,0.0,0.0,0.0,20.00609278085364,20.1,2021-09-01 16:14:40,0.0,12.44,2021-09-01 16:14:52,11.77,11.77718674690522,12.44
TULSA,2021-09-01 16:14:13,ATW,84104,10904542,1934381,RTG4150,0.0,0.0,0.0,19.997391525929405,21.12,2021-09-01 16:14:56,0.0,12.27,2021-09-01 16:15:07,11.88,11.882485552873927,12.37
TULSA,2021-09-01 16:14:13,ATW,84104,10904542,1934381,RTM0950,0.0,0.0,0.0,13.659402805835803,15.25,2021-09-01 16:14:30,0.0,17.69,2021-09-01 16:14:43,16.71,16.716267251691992,17.34
TULSA,2021-09-01 16:14:32,CGTX,64690,10904562,1934383,RTM0950,0.0,0.0,0.0,13.025741205913965,15.05,2021-09-01 16:14:50,0.0,17.29,2021-09-01 16:15:03,16.74,16.7418125582941,17.06
TULSA,2021-09-01 16:14:32,CGTX,64690,10904562,1934383,RTG0920,0.0,0.0,0.0,19.844084983529267,19.88,2021-09-01 16:15:17,0.0,12.43,2021-09-01 16:15:28,12.29,12.29413741218029,12.67
TULSA,2021-09-01 16:14:53,TILX,538176,10904582,1934385,RTM0950,0.0,0.0,0.0,13.111569653732879,6.76,2021-09-01 16:15:27,0.0,20.21,2021-09-01 16:15:57,18.77,18.778658997252165,19.54
TULSA,2021-09-01 16:14:53,TILX,538176,10904582,1934385,RTG3140,0.0,0.0,0.0,20.342473678771047,20.31,2021-09-01 16:16:02,0.0,14.37,2021-09-01 16:16:26,14.38,14.382890588204766,14.11
TULSA,2021-09-01 16:16:22,CBTX,787147,10904652,1934399,RTM0950,0.0,0.0,0.0,12.988207794869629,12.61,2021-09-01 16:16:45,0.0,16.22,2021-09-01 16:17:04,15.28,15.28043314281042,15.69
TULSA,2021-09-01 16:16:22,CBTX,787147,10904652,1934399,RTG3140,0.0,0.0,0.0,19.74194505160741,19.31,2021-09-01 16:17:19,0.0,11.03,2021-09-01 16:17:36,10.88,10.88807650486763,11.06
TULSA,2021-09-01 16:17:02,SMW,734711,10904592,1934390,RTG4150,0.0,0.0,10.633335749999999,20.334863431965182,19.99,2021-09-01 16:17:47,0.0,10.9,2021-09-01 16:17:59,10.63,10.48509420044404,10.93
TULSA,2021-09-01 16:17:02,SMW,734711,10904592,1934390,RTM0950,0.0,0.0,0.0,12.632352962810593,15.12,2021-09-01 16:17:19,0.0,16.09,2021-09-01 16:17:33,15.65,15.655564708449747,15.81
TULSA,2021-09-01 16:17:23,BNSF,403682,10904622,1934395,RTM0950,0.0,0.0,0.0,14.302338819686168,15.77,2021-09-01 16:17:39,0.0,16.13,2021-09-01 16:17:52,15.13,15.134315135739492,15.7
TULSA,2021-09-01 16:17:23,BNSF,403682,10904622,1934395,RTG4150,0.0,0.0,10.633335749999999,19.397495490343157,19.27,2021-09-01 16:18:07,0.0,11.2,2021-09-01 16:18:19,10.63,9.96932274328509,11.21
TULSA,2021-09-01 16:17:41,AOK,21273,10904602,1934391,RTG4150,0.0,0.0,0.0,21.1159481656872,19.32,2021-09-01 16:18:32,0.0,11.79,2021-09-01 16:18:49,11.22,11.223205064183215,11.69
TULSA,2021-09-01 16:17:41,AOK,21273,10904602,1934391,RTM0950,0.0,0.0,0.0,12.522369875724266,11.63,2021-09-01 16:18:04,0.0,17.82,2021-09-01 16:18:23,17.02,17.021053693679946,17.42
TULSA,2021-09-01 16:18:32,WRWK,120260,10904612,1934393,RTG4150,0.0,0.0,0.0,21.113348043757213,19.34,2021-09-01 16:19:26,0.0,11.64,2021-09-01 16:19:43,11.29,11.294970475426895,11.65
TULSA,2021-09-01 16:18:32,WRWK,120260,10904612,1934393,RTM0950,0.0,0.0,0.0,12.469629981356569,11.31,2021-09-01 16:18:58,0.0,17.72,2021-09-01 16:19:17,16.88,16.886727498928416,17.4
TULSA,2021-09-01 16:19:19,DWC,627100,10904632,1934396,RTG0920,0.0,0.0,0.0,21.28845818100228,20.86,2021-09-01 16:20:01,0.0,14.86,2021-09-01 16:20:12,13.99,13.994282957636637,14.88
TULSA,2021-09-01 16:19:19,DWC,627100,10904632,1934396,RTM0950,0.0,0.0,0.0,12.564513213465071,14.98,2021-09-01 16:19:36,0.0,18.02,2021-09-01 16:19:49,17.35,17.35230132948234,17.71
TULSA,2021-09-01 16:19:42,DWC,627124,10904642,1934397,RTM0950,0.0,0.0,0.0,12.497061219133792,11.77,2021-09-01 16:20:05,0.0,17.22,2021-09-01 16:20:25,16.15,16.152136073746878,16.67
TULSA,2021-09-01 16:19:42,DWC,627124,10904642,1934397,RTG2130,0.0,0.0,0.0,20.75236049269503,19.73,2021-09-01 16:20:38,0.0,12.79,2021-09-01 16:20:55,12.13,12.131437987921155,12.62
TULSA,2021-09-01 16:20:26,SMW,735665,10904702,1934407,RTM0950,0.0,0.0,0.0,12.538566745145015,8.49,2021-09-01 16:20:56,0.0,18.68,2021-09-01 16:21:21,17.72,17.7250171438017,18.42
TULSA,2021-09-01 16:20:26,SMW,735665,10904702,1934407,RTG4150,0.0,0.0,0.0,19.946395074762243,19.61,2021-09-01 16:21:25,0.0,12.1,2021-09-01 16:21:47,11.57,11.57337108466156,11.97
TULSA,2021-09-01 16:21:34,NCLX,3226,10904712,1934410,RTG3140,0.0,0.0,0.0,20.537445582324636,20.69,2021-09-01 16:22:23,0.0,13.17,2021-09-01 16:22:33,12.83,12.83062710399335,13.29
TULSA,2021-09-01 16:21:34,NCLX,3226,10904712,1934410,RTM0950,0.0,0.0,0.0,13.031655414962756,15.29,2021-09-01 16:21:51,0.0,16.18,2021-09-01 16:22:05,15.67,15.679725147982317,15.95
TULSA,2021-09-01 16:21:54,NCIX,1778,10904662,1934401,RTG4150,0.0,0.0,0.0,20.769252199462397,20.07,2021-09-01 16:22:37,0.0,11.94,2021-09-01 16:22:49,11.54,11.545422358596296,11.83
TULSA,2021-09-01 16:21:54,NCIX,1778,10904662,1934401,RTM0950,0.0,0.0,0.0,13.015665521266728,15.15,2021-09-01 16:22:10,0.0,17.4,2021-09-01 16:22:24,16.76,16.76163936080913,16.99
TULSA,2021-09-01 16:22:13,GONX,330288,10904682,1934403,RTG4150,0.0,0.0,0.0,19.954561755156092,19.63,2021-09-01 16:23:09,0.0,12.19,2021-09-01 16:23:28,11.71,11.712608464896029,12.16
TULSA,2021-09-01 16:22:13,GONX,330288,10904682,1934403,RTM0950,0.0,0.0,0.0,13.791895505666966,9.92,2021-09-01 16:22:41,0.0,18.66,2021-09-01 16:23:02,17.23,17.238194163296917,18.25
TULSA,2021-09-01 16:23:10,CEFX,11073,10904672,1934402,RTG4150,0.0,0.0,0.0,20.572628380252933,22.07,2021-09-01 16:23:52,0.0,13.7,2021-09-01 16:24:01,13.61,13.61615870645395,13.76
TULSA,2021-09-01 16:23:10,CEFX,11073,10904672,1934402,RTM0950,0.0,0.0,0.0,13.527317038004922,15.33,2021-09-01 16:23:27,0.0,18.88,2021-09-01 16:23:39,17.86,17.866983307338867,18.6
TULSA,2021-09-01 17:32:41,LRS,1711,10904722,1934411,RTM0950,0.0,0.0,0.0,13.5411988625613,12.93,2021-09-01 17:33:04,0.0,18.97,2021-09-01 17:33:19,18.16,18.16259808885709,18.63
TULSA,2021-09-01 17:32:41,LRS,1711,10904722,1934411,RTG4150,0.0,0.0,0.0,21.586766971129602,20.58,2021-09-01 17:33:30,0.0,14.48,2021-09-01 17:33:43,14.17,14.17207314676961,14.37
TULSA,2021-09-01 17:36:22,BNSF,721748,10904742,1934414,RTG2130,0.0,0.0,10.633335749999999,19.897950753527546,19.89,2021-09-01 17:37:10,0.0,11.54,2021-09-01 17:37:21,10.63,10.466174912817083,11.46
TULSA,2021-09-01 17:36:22,BNSF,721748,10904742,1934414,RTM0950,0.0,0.0,0.0,14.321672800578586,15.76,2021-09-01 17:36:38,0.0,15.57,2021-09-01 17:36:51,14.39,14.396002066264566,15.1
TULSA,2021-09-01 17:36:36,BNSF,726238,10904732,1934413,RTM0950,0.0,0.0,0.0,14.444486253651338,16.0,2021-09-01 17:36:51,0.0,15.99,2021-09-01 17:37:05,15.15,15.15748667854669,15.85
TULSA,2021-09-01 17:36:36,BNSF,726238,10904732,1934413,RTG0920,0.0,0.0,0.0,19.183491277062128,19.46,2021-09-01 17:37:19,0.0,11.7,2021-09-01 17:37:30,11.16,11.16330974518765,11.71
TULSA,2021-09-01 17:36:53,TILX,257326,10904762,1934416,RTG2130,0.0,0.0,0.0,19.31515041545408,19.75,2021-09-01 17:37:41,0.0,11.44,2021-09-01 17:37:53,11.04,11.042551329370742,11.41
TULSA,2021-09-01 17:36:53,TILX,257326,10904762,1934416,RTM0950,0.0,0.0,0.0,13.794123777924986,15.73,2021-09-01 17:37:09,0.0,15.8,2021-09-01 17:37:23,14.86,14.865508250797886,15.19
TULSA,2021-09-01 17:37:13,UTLX,677874,10904752,1934415,RTM0950,0.0,0.0,0.0,14.009049047449341,15.56,2021-09-01 17:37:30,0.0,16.58,2021-09-01 17:37:43,15.57,15.570179831337422,15.95
TULSA,2021-09-01 17:37:13,UTLX,677874,10904752,1934415,RTG2130,0.0,0.0,0.0,19.725687167548184,20.8,2021-09-01 17:38:01,0.0,13.17,2021-09-01 17:38:11,12.65,12.65002478054057,12.99
TULSA,2021-09-01 17:46:46,GATX,215400,10904772,1934417,RTM0950,0.0,0.0,0.0,13.910565475669255,11.29,2021-09-01 17:47:11,0.0,16.53,2021-09-01 17:47:33,15.25,15.250732122228252,16.16
TULSA,2021-09-01 17:46:46,GATX,215400,10904772,1934417,RTG2130,0.0,0.0,10.633335749999999,20.157583254944985,18.89,2021-09-01 17:47:46,0.0,10.63,2021-09-01 17:48:06,10.63,10.160031597604341,10.72
TULSA,2021-09-01 17:47:36,TILX,257313,10904782,1934420,RTM0950,0.0,0.0,0.0,13.428177160173668,10.75,2021-09-01 17:48:06,0.0,16.76,2021-09-01 17:48:28,15.56,15.569156406174185,16.29
TULSA,2021-09-01 17:47:36,TILX,257313,10904782,1934420,RTG2130,0.0,0.0,0.0,18.447387978619787,18.6,2021-09-01 17:48:41,0.0,10.92,2021-09-01 17:49:01,10.76,10.765676515324909,10.99
TULSA,2021-09-01 17:48:29,CTCX,250243,10904792,1934423,RTG2130,0.0,0.0,0.0,20.808152842112705,18.64,2021-09-01 17:49:35,0.0,11.34,2021-09-01 17:49:54,11.02,11.027427690406057,11.51
TULSA,2021-09-01 17:48:29,CTCX,250243,10904792,1934423,RTM0950,0.0,0.0,0.0,13.430339049176167,10.69,2021-09-01 17:49:01,0.0,16.95,2021-09-01 17:49:22,15.65,15.658656285683167,16.52
TULSA,2021-09-01 17:49:22,BNSF,545250,10904802,1934426,RTG4150,0.0,0.0,0.0,20.53657281385856,20.53,2021-09-01 17:50:19,0.0,13.91,2021-09-01 17:50:37,13.66,13.667242479792579,13.89
TULSA,2021-09-01 17:49:22,BNSF,545250,10904802,1934426,RTM0950,0.0,0.0,0.0,13.096527369471495,9.48,2021-09-01 17:49:52,0.0,19.42,2021-09-01 17:50:13,18.77,18.775392905273574,19.13
TULSA,2021-09-01 17:50:27,BNSF,546121,10904812,1934429,RTM0950,0.0,0.0,0.0,13.292618530093987,15.01,2021-09-01 17:50:44,0.0,18.04,2021-09-01 17:50:57,16.76,16.76241915138784,17.74
TULSA,2021-09-01 17:50:27,BNSF,546121,10904812,1934429,RTG2130,0.0,0.0,0.0,21.157538467618522,21.35,2021-09-01 17:51:14,0.0,13.64,2021-09-01 17:51:24,13.37,13.37756216763214,13.44
TULSA,2021-09-01 17:50:49,CITX,225195,10904822,1934430,RTM0950,0.0,0.0,0.0,13.476933352443613,10.58,2021-09-01 17:51:18,0.0,16.67,2021-09-01 17:51:40,15.76,15.762501795964855,16.28
TULSA,2021-09-01 17:50:49,CITX,225195,10904822,1934430,RTG2130,0.0,0.0,0.0,18.397799876900738,18.26,2021-09-01 17:51:52,0.0,11.51,2021-09-01 17:52:12,11.2,11.186095357368835,11.6
TULSA,2021-09-01 17:51:47,GATX,215434,10904832,1934433,RTG2130,0.0,0.0,0.0,20.28173063564618,19.13,2021-09-01 17:52:49,0.0,11.41,2021-09-01 17:53:07,11.34,11.34751848503917,11.47
TULSA,2021-09-01 17:51:47,GATX,215434,10904832,1934433,RTM0950,0.0,0.0,0.0,13.950945385240685,11.34,2021-09-01 17:52:15,0.0,16.82,2021-09-01 17:52:35,15.63,15.635876069112697,16.44
TULSA,2021-09-01 17:52:37,TILX,257138,10904842,1934436,RTM0950,0.0,0.0,0.0,13.616854142449224,7.09,2021-09-01 17:53:14,0.0,19.12,2021-09-01 17:53:43,18.07,18.07437322598047,18.87
TULSA,2021-09-01 17:52:37,TILX,257138,10904842,1934436,RTG2130,0.0,0.0,0.0,20.18330254418407,19.78,2021-09-01 17:53:49,0.0,13.66,2021-09-01 17:54:14,13.22,13.225499986429867,13.61
TULSA,2021-09-01 17:57:44,BN,468259,10904882,1934446,RTG2130,0.0,0.0,0.0,18.666383756296582,19.34,2021-09-01 17:58:44,0.0,13.43,2021-09-01 17:59:02,12.72,12.722756048376416,13.37
TULSA,2021-09-01 17:57:44,BN,468259,10904882,1934446,RTM0950,0.0,0.0,0.0,13.551355607599223,10.67,2021-09-01 17:58:11,0.0,17.48,2021-09-01 17:58:32,16.38,16.387502658456157,17.07
TULSA,2021-09-01 17:58:40,BN,461368,10904862,1934442,RTG4150,0.0,0.0,0.0,20.507946882361647,20.42,2021-09-01 17:59:29,0.0,12.58,2021-09-01 17:59:42,11.95,11.95610640994405,12.51
TULSA,2021-09-01 17:58:40,BN,461368,10904862,1934442,RTM0950,0.0,0.0,0.0,13.635865412067684,13.28,2021-09-01 17:59:02,0.0,18.07,2021-09-01 17:59:18,16.61,16.61529030086038,17.63
TULSA,2021-09-01 17:59:16,UTLX,212854,10904852,1934441,RTG0920,0.0,0.0,0.0,19.569652695418704,21.27,2021-09-01 17:59:58,0.0,14.43,2021-09-01 18:00:08,12.46,12.468546310475476,14.28
TULSA,2021-09-01 17:59:16,UTLX,212854,10904852,1934441,RTM0950,0.0,0.0,0.0,13.23243268204475,15.2,2021-09-01 17:59:33,0.0,18.44,2021-09-01 17:59:45,17.29,17.2949656067559,18.04
TULSA,2021-09-01 17:59:36,TCMX,441066,10904872,1934444,RTG4150,0.0,0.0,0.0,20.83236282932745,21.34,2021-09-01 18:00:23,0.0,14.42,2021-09-01 18:00:34,13.99,13.99506384555884,14.24
TULSA,2021-09-01 17:59:36,TCMX,441066,10904872,1934444,RTM0950,0.0,0.0,0.0,14.233683045874587,13.84,2021-09-01 17:59:58,0.0,19.1,2021-09-01 18:00:12,17.9,17.900130279332494,18.58
TULSA,2021-09-01 18:00:04,SMNX,695,10904922,1934453,RTG4150,0.0,0.0,0.0,19.81905231010774,20.3,2021-09-01 18:00:48,0.0,11.51,2021-09-01 18:00:58,11.24,11.243662275453504,11.49
TULSA,2021-09-01 18:00:04,SMNX,695,10904922,1934453,RTM0950,0.0,0.0,0.0,14.158185851695526,15.67,2021-09-01 18:00:20,0.0,16.68,2021-09-01 18:00:34,15.74,15.744442379965795,16.4
TULSA,2021-09-01 18:00:22,NAHX,69110,10904892,1934449,RTG2130,0.0,0.0,0.0,19.956369044459713,19.84,2021-09-01 18:01:17,0.0,12.01,2021-09-01 18:01:32,11.4,11.404689918627597,12.06
TULSA,2021-09-01 18:00:22,NAHX,69110,10904892,1934449,RTM0950,0.0,0.0,0.0,13.743473989978783,13.46,2021-09-01 18:00:45,0.0,16.3,2021-09-01 18:01:02,15.25,15.259568411764096,16.08
TULSA,2021-09-01 18:00:58,GVDX,2147,10904902,1934451,RTM0950,0.0,0.0,0.0,12.703052445541795,14.85,2021-09-01 18:01:15,0.0,19.3,2021-09-01 18:01:27,17.97,17.970111572584184,18.7
TULSA,2021-09-01 18:00:58,GVDX,2147,10904902,1934451,RTG3140,0.0,0.0,0.0,21.93695593668811,21.94,2021-09-01 18:01:43,0.0,16.26,2021-09-01 18:01:52,15.59,15.595872407253058,16.14
TULSA,2021-09-01 18:01:18,BN,446558,10904932,1934454,RTM0950,0.0,0.0,0.0,13.158516831130601,15.13,2021-09-01 18:01:35,0.0,19.89,2021-09-01 18:01:47,18.75,18.75846762471628,19.39
TULSA,2021-09-01 18:01:18,BN,446558,10904932,1934454,RTG3140,0.0,0.0,0.0,22.522591837687155,22.79,2021-09-01 18:02:02,0.0,17.45,2021-09-01 18:02:11,16.85,16.853077501747155,17.42
TULSA,2021-09-01 18:01:36,AGMX,9410,10904912,1934452,RTG0920,0.0,0.0,0.0,21.846382911601985,23.83,2021-09-01 18:02:14,0.0,19.57,2021-09-01 18:02:21,17.37,17.377512306069843,19.5
TULSA,2021-09-01 18:01:36,AGMX,9410,10904912,1934452,RTM0950,0.0,0.0,0.0,14.286847957329003,15.61,2021-09-01 18:01:52,0.0,21.13,2021-09-01 18:02:02,19.82,19.826077211966346,20.87
TULSA,2021-09-01 18:01:52,TILX,642132,10904942,1934455,RTM0950,0.0,0.0,0.0,12.877944686734159,15.04,2021-09-01 18:02:09,0.0,15.0,2021-09-01 18:02:23,14.6,14.606352328839991,14.75
TULSA,2021-09-01 18:01:52,TILX,642132,10904942,1934455,RTG2130,0.0,0.0,0.0,20.030496547997668,19.4,2021-09-01 18:02:42,0.0,11.69,2021-09-01 18:02:54,11.02,11.02886296023735,11.75
TULSA,2021-09-01 18:02:13,ADMX,19148,10904952,1934456,RTG4150,0.0,0.0,0.0,20.102517968650584,20.99,2021-09-01 18:02:55,0.0,12.73,2021-09-01 18:03:04,12.14,12.14650479074652,12.68
TULSA,2021-09-01 18:02:13,ADMX,19148,10904952,1934456,RTM0950,0.0,0.0,0.0,14.918384824043335,16.04,2021-09-01 18:02:28,0.0,17.38,2021-09-01 18:02:40,16.33,16.333794465613312,16.87
TULSA,2021-09-01 18:09:57,DMIX,190294,10905012,1934465,RTM0950,0.0,0.0,0.0,14.785648458641829,12.78,2021-09-01 18:10:20,0.0,17.05,2021-09-01 18:10:39,15.81,15.815493441370855,16.76
TULSA,2021-09-01 18:09:57,DMIX,190294,10905012,1934465,RTG4150,0.0,0.0,10.633335749999999,20.13341393951616,18.96,2021-09-01 18:10:49,0.0,10.71,2021-09-01 18:11:05,10.63,9.472197826925353,10.77
TULSA,2021-09-01 18:10:37,CRDX,290319,10904962,1934457,RTG4150,0.0,0.0,0.0,21.244687145124118,20.59,2021-09-01 18:11:27,0.0,13.05,2021-09-01 18:11:40,11.98,11.988978865538586,12.98
TULSA,2021-09-01 18:10:37,CRDX,290319,10904962,1934457,RTM0950,0.0,0.0,0.0,13.42039982129835,13.31,2021-09-01 18:11:00,0.0,18.27,2021-09-01 18:11:16,16.84,16.844959753025808,17.71
TULSA,2021-09-01 18:11:14,AGPX,16225,10904982,1934460,RTG4150,0.0,0.0,0.0,19.963922655964893,20.59,2021-09-01 18:11:57,0.0,12.34,2021-09-01 18:12:08,11.7,11.703622574152522,12.19
TULSA,2021-09-01 18:11:14,AGPX,16225,10904982,1934460,RTM0950,0.0,0.0,0.0,13.626523428371058,15.4,2021-09-01 18:11:31,0.0,17.24,2021-09-01 18:11:44,16.21,16.21717890414216,16.73
TULSA,2021-09-01 18:11:33,SHPX,207429,10904972,1934459,RTM0950,0.0,0.0,0.0,13.717878810400965,15.56,2021-09-01 18:11:50,0.0,17.55,2021-09-01 18:12:03,16.64,16.644083253305553,16.79
TULSA,2021-09-01 18:11:33,SHPX,207429,10904972,1934459,RTG4150,0.0,0.0,0.0,20.059046402253976,21.27,2021-09-01 18:12:16,0.0,12.58,2021-09-01 18:12:26,12.06,12.064884944440315,12.53
TULSA,2021-09-01 18:11:52,UTLX,630741,10905102,1934484,RTG3140,0.0,0.0,0.0,19.491592422877257,20.85,2021-09-01 18:12:39,0.0,12.62,2021-09-01 18:12:48,11.79,11.799396078702847,12.66
TULSA,2021-09-01 18:11:52,UTLX,630741,10905102,1934484,RTM0950,0.0,0.0,0.0,15.095334235744605,16.23,2021-09-01 18:12:08,0.0,15.61,2021-09-01 18:12:20,14.68,14.681246227196748,15.2
TULSA,2021-09-01 18:12:07,ADMX,19239,10905002,1934462,RTM0950,0.0,0.0,0.0,14.779309190300957,12.7,2021-09-01 18:12:30,0.0,17.0,2021-09-01 18:12:49,15.08,15.08339675957603,16.72
TULSA,2021-09-01 18:12:07,ADMX,19239,10905002,1934462,RTG2130,0.0,0.0,0.0,19.92308606484029,19.49,2021-09-01 18:13:04,0.0,10.9,2021-09-01 18:13:20,10.99,10.991135293007948,11.02
